Rank,Player,Team,AVG,gsis_id,position,season,availability,age,snap_share,fan_pts_var,apy_cap_pct,draft_pick,pick_value,prev_year_completions,prev_year_passing_yards,prev_year_passing_tds,prev_year_carries,prev_year_rushing_yards,prev_year_rushing_tds,prev_year_receptions,prev_year_receiving_yards,prev_year_receiving_tds,prev_year_turnovers,obj_completions,obj_passing_yards,obj_passing_tds,obj_carries,obj_rushing_yards,obj_rushing_tds,obj_receptions,obj_receiving_yards,obj_receiving_tds,obj_turnovers,yac_pr,player_id_x,games_played,total_player_yards,avg_player_yards,avg_def_difficulty,avg_exploitation,player_id_y,redzone_touches,redzone_yards,redzone_tds,targets,recepciones,rec_yards,rec_ypg,rec_20plus,rec_td,attempts,rush_yards,rush_ypg,rush_td,fumbles_perdidos,total_touchdowns,partidos,targets_totales,targets_por_partido,targets_por_partido_equipo,posicion,equipo,target_share_pct
252,Hunter Renfrow,CAR,240.0,00-0034983,WR,2022,0.8484848484848485,26,0.611,30.337776,0.076,149.0,2.7,0,0.0,0,0,0.0,0,36,330.0,2,1.0,0,0.0,0,0,0.0,0,25,255.0,0,1.0,4.138888888888889,00-0034983,10,330.0,33.0,4.1525626,8.311729,00-0034983,6,68.0,2.0,51,36,330,33.0,3,2,0,0,0.0,0,1,2,10,51,5.1,33.0,WR,LV,9.1
255,Rashid Shaheed,NO,243.5,00-0037545,WR,2022,1.0,24,0.4175,24.170546,0.004,,0.0,0,0.0,0,4,57.0,1,28,488.0,2,0.0,0,0.0,0,7,37.0,0,46,719.0,5,0.0,6.25,00-0037545,11,488.0,44.363636,3.8009706,12.192942,00-0037545,1,16.0,0.0,34,28,488,44.36363636363637,6,2,4,57,5.181818181818182,1,0,3,11,34,3.1,29.1,WR,NO,6.9
256,DeVante Parker,,245.0,00-0031547,WR,2022,0.9007633587786259,29,0.6907692307692308,65.48205,0.024,14.0,17.8,0,0.0,0,0,0.0,0,31,539.0,3,0.0,0,0.0,0,0,0.0,0,33,394.0,0,0.0,3.3870967741935485,00-0031547,12,539.0,44.916668,4.2071853,9.911023,00-0031547,4,24.0,1.0,47,31,539,44.91666666666666,10,3,0,0,0.0,0,0,3,12,47,3.9,30.7,WR,NE,9.0
260,Robert Woods,PIT,255.0,00-0030431,WR,2022,0.852760736196319,30,0.78,20.25316,0.034,41.0,11.0,0,0.0,0,0,0.0,0,53,527.0,2,0.0,0,0.0,0,1,7.0,0,40,426.0,1,0.0,2.943396226415094,00-0030431,17,527.0,31.0,3.2719712,10.485906,00-0030431,14,122.0,2.0,91,53,527,31.0,3,2,0,0,0.0,0,1,2,17,91,5.4,25.7,WR,TEN,20.8
262,Wan'Dale Robinson,NYG,256.0,00-0038117,WR,2022,0.35294117647058826,21,0.5383333333333332,48.328,0.01,43.0,10.6,0,0.0,0,2,-1.0,0,23,227.0,1,0.0,0,0.0,0,9,87.0,1,60,525.0,1,0.0,5.478260869565218,00-0038117,6,227.0,37.833332,3.226222,10.850609,00-0038117,2,10.0,1.0,31,23,227,37.833333333333336,0,1,2,-1,-0.1666666666666666,0,0,1,6,31,5.2,29.1,WR,NYG,6.3
266,Richie James Jr.,,213.0,00-0034286,WR,2022,0.7317073170731707,26,0.4688235294117647,41.566868,0.005,240.0,0.0,0,0.0,0,2,6.0,0,57,569.0,4,0.0,0,0.0,0,0,0.0,0,10,114.0,0,0.0,3.087719298245614,00-0034286,16,651.0,40.6875,3.3078403,12.44285,00-0034286,9,140.0,4.0,70,57,569,40.642857142857146,3,4,2,6,0.4285714285714285,0,3,4,14,70,5.0,29.1,WR,NYG,14.2
285,Joshua Palmer,BUF,246.0,00-0036988,WR,2022,0.9705882352941176,22,0.800625,54.468292,0.006999999999999999,77.0,6.9,0,0.0,0,1,4.0,0,72,769.0,3,0.0,0,0.0,0,1,6.0,0,38,581.0,2,1.0,3.5,00-0036988,17,800.0,47.058823,4.2127266,11.365614,00-0036988,10,40.0,2.0,108,72,769,48.0625,7,3,1,4,0.25,0,0,3,16,108,6.8,40.5,WR,LAC,15.7
286,Darius Slayton,NYG,247.0,00-0035535,WR,2022,0.9242424242424242,25,0.653125,30.405256,0.027000000000000003,171.0,1.9,0,0.0,0,0,0.0,0,46,724.0,2,1.0,0,0.0,0,0,0.0,0,50,770.0,4,0.0,5.695652173913044,00-0035535,15,816.0,54.4,3.3342235,15.617932,00-0035535,4,42.0,0.0,71,46,724,55.69230769230769,12,2,0,0,0.0,0,1,2,13,71,5.5,29.1,WR,NYG,14.4
297,Chase Claypool,,260.0,00-0036326,WR,2022,0.9215686274509803,24,0.692,34.02439,0.008,49.0,9.8,1,1.0,1,9,59.0,0,46,451.0,1,1.0,0,0.0,0,0,0.0,0,8,77.0,1,0.0,3.108695652173913,00-0036326,15,451.0,30.066668,3.192629,8.955846,00-0036326,6,20.0,1.0,79,46,457,30.466666666666665,7,1,9,59,3.933333333333333,0,1,2,15,50,6.2,32.4,WR,PIT,9.1
297,Chase Claypool,,260.0,00-0036326,WR,2022,0.9215686274509803,24,0.692,34.02439,0.008,49.0,9.8,1,1.0,1,9,59.0,0,46,451.0,1,1.0,0,0.0,0,0,0.0,0,8,77.0,1,0.0,3.108695652173913,00-0036326,15,451.0,30.066668,3.192629,8.955846,00-0036326,6,20.0,1.0,79,46,457,30.466666666666665,7,1,9,59,3.933333333333333,0,1,2,15,29,4.1,21.4,WR,CHI,8.0
299,Mecole Hardman Jr.,GB,262.0,00-0035140,WR,2022,0.8636363636363636,24,0.5325,81.49357,0.018000000000000002,56.0,9.0,0,0.0,0,4,31.0,2,25,297.0,4,0.0,0,0.0,0,1,3.0,0,15,124.0,0,0.0,6.4,00-0035140,9,307.0,34.11111,4.9726243,6.9766254,00-0035140,10,104.0,4.0,34,25,297,37.125,5,4,4,31,3.875,2,0,6,8,34,4.2,36.3,WR,KC,5.5
306,Allen Robinson,II,286.0,00-0031428,WR,2022,0.7323943661971831,29,0.904,31.645443,0.033,61.0,8.4,0,0.0,0,0,0.0,0,33,339.0,3,0.0,0,0.0,0,0,0.0,0,34,280.0,0,0.0,2.1515151515151514,00-0031428,10,339.0,33.9,3.9893575,8.825598,00-0031428,14,66.0,3.0,52,33,339,33.9,3,3,0,0,0.0,0,0,3,10,52,5.2,30.4,WR,LA,10.1
309,Terrace Marshall Jr.,PHI,288.0,00-0036955,WR,2022,0.8235294117647058,22,0.7542857142857143,17.91641,0.008,59.0,8.6,0,0.0,0,0,0.0,0,28,490.0,1,0.0,0,0.0,0,0,0.0,0,19,139.0,0,0.0,4.714285714285714,00-0036955,13,490.0,37.692307,3.3483663,13.014552,00-0036955,6,0.0,0.0,47,28,490,37.69230769230769,10,1,0,0,0.0,0,0,1,13,47,3.6,25.2,WR,CAR,11.0
324,Tyquan Thornton,KC,286.0,00-0038104,WR,2022,0.7647058823529411,22,0.6546153846153846,38.932957,0.008,50.0,9.7,0,0.0,0,3,16.0,1,22,247.0,2,0.0,0,0.0,0,3,51.0,0,13,91.0,0,0.0,2.8636363636363638,00-0038104,12,247.0,20.583334,3.6688669,5.810946,00-0038104,5,34.0,2.0,45,22,247,20.58333333333333,4,2,3,16,1.3333333333333333,1,0,3,12,45,3.8,30.7,WR,NE,8.6
333,Josh Reynolds,NYJ,295.0,00-0033943,WR,2022,0.9090909090909091,27,0.6578571428571428,48.302654,0.013999999999999999,117.0,4.3,0,0.0,0,0,0.0,0,38,479.0,3,0.0,0,0.0,0,0,0.0,0,40,608.0,5,1.0,3.026315789473684,00-0033943,12,479.0,39.916668,4.429851,9.412471,00-0033943,13,68.0,3.0,59,38,479,39.91666666666666,8,3,0,0,0.0,0,0,3,12,59,4.9,33.2,WR,DET,10.5
335,Mack Hollins,NE,296.0,00-0033555,WR,2022,0.8469387755102041,28,0.9341176470588236,52.0539,0.011000000000000001,118.0,4.2,1,4.0,0,4,40.0,0,57,690.0,4,0.0,0,0.0,0,0,0.0,0,18,251.0,0,0.0,3.3684210526315788,00-0033555,17,690.0,40.588234,3.9991634,10.215962,00-0033555,12,78.0,2.0,94,57,690,40.588235294117645,9,4,4,40,2.3529411764705883,0,0,4,17,94,5.5,33.0,WR,LV,16.8
337,Marvin Jones Jr.,,297.0,00-0029293,WR,2022,0.9122807017543859,32,0.663125,24.161959,0.013000000000000001,166.0,2.0,0,0.0,0,0,0.0,0,46,529.0,3,0.0,0,0.0,0,0,0.0,0,5,35.0,0,1.0,2.0652173913043477,00-0029293,18,579.0,32.166668,3.9509332,8.205391,00-0029293,12,144.0,4.0,81,46,529,33.0625,6,3,0,0,0.0,0,0,3,16,81,5.1,34.1,WR,JAX,14.0
2,Tyreek Hill,MIA,2.3,00-0033040,WR,2023,0.9694656488549618,29,0.673125,93.57533,0.11699999999999999,165.0,2.1,0,0.0,0,6,15.0,0,119,1799.0,13,1.0,0,0.0,0,8,53.0,0,81,959.0,6,0.0,5.4789915966386555,00-0033040,17,1861.0,109.47059,4.487977,23.743704,00-0033040,26,108.0,4.0,172,119,1799,112.4375,29,13,6,15,0.9375,0,1,13,16,172,10.8,32.4,WR,MIA,31.2
3,CeeDee Lamb,DAL,2.7,00-0036358,WR,2023,0.9850746268656716,24,0.8370588235294117,120.18493,0.133,17.0,16.6,0,0.0,0,14,113.0,2,135,1749.0,12,1.0,0,0.0,0,14,70.0,0,101,1194.0,6,1.0,5.037037037037037,00-0036358,18,1859.0,103.27778,4.2363186,24.285349,00-0036358,35,322.0,9.0,182,135,1749,102.88235294117646,29,12,14,113,6.647058823529412,2,2,14,17,182,10.7,35.8,WR,DAL,29.9
6,Justin Jefferson,MIN,6.0,00-0036322,WR,2023,0.8955223880597015,24,0.867,111.04623,0.13699999999999998,22.0,14.9,0,0.0,0,1,-12.0,0,68,1074.0,5,0.0,1,22.0,0,1,3.0,0,103,1533.0,10,0.0,3.823529411764706,00-0036322,10,1074.0,107.4,4.8166804,21.618908,00-0036322,11,50.0,1.0,100,68,1074,107.4,25,5,1,-12,-1.2,0,1,5,10,100,10.0,35.7,WR,MIN,16.5
7,Ja'Marr Chase,CIN,6.3,00-0036900,WR,2023,0.9019607843137255,23,0.87,156.55812,0.042,5.0,24.3,1,-7.0,0,3,-6.0,0,100,1216.0,7,0.0,0,0.0,0,3,32.0,0,127,1708.0,17,0.0,5.41,00-0036900,16,1216.0,76.0,4.0445776,18.92729,00-0036900,21,136.0,4.0,145,100,1216,76.0,14,7,3,-6,-0.375,0,0,7,16,145,9.1,34.9,WR,CIN,24.5
8,Amon-Ra St. Brown,DET,7.0,00-0036963,WR,2023,0.9607843137254902,23,0.8975,47.064293,0.11699999999999999,112.0,4.6,0,0.0,0,4,24.0,0,119,1515.0,10,1.0,1,7.0,1,2,6.0,0,115,1263.0,12,1.0,5.61344537815126,00-0036963,19,1789.0,94.1579,4.206735,22.06164,00-0036963,33,326.0,7.0,165,119,1515,94.6875,24,10,4,24,1.5,0,1,10,16,165,10.3,34.1,WR,DET,28.5
9,A.J. Brown,PHI,10.0,00-0035676,WR,2023,0.9285714285714286,26,0.8888235294117647,104.70743,0.125,51.0,9.6,0,0.0,0,0,0.0,0,106,1456.0,7,2.0,0,0.0,0,0,0.0,0,67,1079.0,7,0.0,4.462264150943396,00-0035676,17,1456.0,85.64706,3.6921163,22.253338,00-0035676,18,154.0,4.0,158,106,1456,85.6470588235294,21,7,0,0,0.0,0,2,7,17,158,9.3,30.9,WR,PHI,30.0
12,Garrett Wilson,NYJ,12.0,00-0037740,WR,2023,1.0,23,0.9147058823529411,29.795074,0.025,10.0,19.9,0,0.0,0,4,0.0,0,95,1042.0,3,2.0,0,0.0,0,2,5.0,0,101,1104.0,7,2.0,3.442105263157895,00-0037740,17,1042.0,61.294117,3.22011,19.103844,00-0037740,19,106.0,2.0,168,95,1042,61.294117647058826,11,3,4,0,0.0,0,2,3,17,168,9.9,33.2,WR,NYJ,29.8
14,Puka Nacua,LAR,14.7,00-0039075,WR,2023,1.0,22,0.8723529411764704,79.06757,0.005,177.0,1.6,0,0.0,0,12,89.0,0,105,1486.0,6,0.0,0,0.0,0,11,46.0,1,79,990.0,3,0.0,6.085714285714285,00-0039075,18,1667.0,92.611115,4.091706,21.981512,00-0039075,16,168.0,3.0,160,105,1486,87.41176470588235,25,6,12,89,5.235294117647059,0,0,6,17,160,9.4,32.9,WR,LA,28.6
19,Davante Adams,LAR,21.0,00-0031381,WR,2023,0.9575757575757575,30,0.9211764705882352,123.40235,0.134,53.0,9.3,0,0.0,0,0,0.0,0,103,1144.0,8,0.0,0,0.0,0,0,0.0,0,85,1063.0,8,0.0,3.262135922330097,00-0031381,17,1144.0,67.29412,3.6516151,17.642382,00-0031381,30,160.0,6.0,175,103,1144,67.29411764705883,13,8,0,0,0.0,0,0,8,17,175,10.3,31.4,WR,LV,32.8
22,Drake London,ATL,22.3,00-0037238,WR,2023,0.9705882352941176,22,0.8125,57.02456,0.026000000000000002,8.0,21.4,1,22.0,0,0,0.0,0,69,905.0,2,0.0,0,0.0,0,1,-3.0,0,100,1271.0,9,0.0,2.7246376811594204,00-0037238,16,905.0,56.5625,3.4080448,16.119463,00-0037238,18,122.0,2.0,112,69,905,56.5625,17,2,0,0,0.0,0,0,2,16,112,7.0,30.1,WR,ATL,21.9
25,Chris Olave,NO,25.7,00-0037239,WR,2023,0.9117647058823529,23,0.7381249999999999,33.41196,0.023,11.0,19.3,0,0.0,0,0,0.0,0,87,1123.0,5,0.0,0,0.0,0,1,7.0,0,32,400.0,1,1.0,3.9885057471264367,00-0037239,16,1123.0,70.1875,3.8137262,17.541447,00-0037239,13,106.0,4.0,139,87,1123,70.1875,16,5,0,0,0.0,0,0,5,16,139,8.7,34.2,WR,NO,23.9
27,Deebo Samuel Sr.,WAS,27.3,00-0035719,WR,2023,0.7951807228915663,27,0.74,115.979805,0.115,36.0,11.8,0,0.0,0,37,225.0,5,60,892.0,7,0.0,0,0.0,0,42,136.0,1,51,670.0,3,0.0,8.783333333333333,00-0035719,18,1038.0,57.666668,4.4100695,12.846531,00-0035719,18,208.0,3.0,89,60,892,59.46666666666667,15,7,37,225,15.0,5,0,12,15,89,6.4,27.7,WR,SF,18.9
28,Nico Collins,HOU,30.7,00-0036554,WR,2023,0.7647058823529411,24,0.6793333333333335,122.934,0.095,89.0,6.0,0,0.0,0,1,7.0,0,80,1297.0,8,0.0,0,0.0,0,0,0.0,0,68,1006.0,7,0.0,6.8625,00-0036554,17,1461.0,85.94118,4.373574,19.44001,00-0036554,18,154.0,7.0,110,80,1297,86.46666666666667,25,8,1,7,0.4666666666666667,0,0,8,15,110,7.3,33.6,WR,HOU,19.3
32,Mike Evans,TB,32.3,00-0031408,WR,2023,0.9636363636363636,30,0.786470588235294,74.57405,0.08,7.0,22.2,0,0.0,0,0,0.0,0,79,1255.0,13,0.0,0,0.0,0,0,0.0,0,74,1004.0,11,0.0,4.075949367088608,00-0031408,19,1450.0,76.31579,4.102522,18.400045,00-0031408,19,120.0,6.0,137,79,1255,73.82352941176471,20,13,0,0,0.0,0,0,13,17,137,8.1,32.6,WR,TB,24.7
33,Brandon Aiyuk,SF,33.3,00-0036261,WR,2023,0.9253731343283582,25,0.8150000000000001,57.364666,0.11699999999999999,25.0,14.1,0,0.0,0,0,0.0,0,75,1342.0,7,1.0,0,0.0,0,0,0.0,0,25,374.0,0,0.0,4.826666666666667,00-0036261,19,1491.0,78.47369,4.5841637,17.617739,00-0036261,12,152.0,6.0,105,75,1342,83.875,28,7,0,0,0.0,0,1,7,16,105,6.6,27.7,WR,SF,22.3
34,Cooper Kupp,SEA,34.7,00-0033908,WR,2023,0.8434782608695652,30,0.9058333333333334,80.38909,0.128,69.0,7.6,0,0.0,0,1,-3.0,0,59,737.0,5,0.0,0,0.0,0,2,10.0,0,67,710.0,6,0.0,5.4576271186440675,00-0033908,13,764.0,58.76923,4.114599,15.0322895,00-0033908,25,166.0,4.0,97,59,737,61.41666666666666,10,5,1,-3,-0.25,0,0,5,12,97,8.1,32.9,WR,LA,17.4
38,DJ Moore,CHI,38.3,00-0034827,WR,2023,0.9797979797979798,26,0.906470588235294,136.81639,0.10800000000000001,24.0,14.4,0,0.0,0,4,21.0,1,96,1364.0,8,1.0,0,0.0,0,14,75.0,0,98,966.0,6,1.0,5.614583333333333,00-0034827,17,1364.0,80.23529,3.144151,24.541735,00-0034827,14,118.0,4.0,138,96,1364,80.23529411764706,25,8,4,21,1.2352941176470589,1,1,9,17,138,8.1,28.2,WR,CHI,28.7
39,Michael Pittman Jr.,IND,38.7,00-0035640,WR,2023,0.9879518072289156,25,0.843125,60.02117,0.115,64.0,8.1,0,0.0,0,0,0.0,0,66,1114.0,8,0.0,0,0.0,0,0,0.0,0,66,992.0,5,2.0,5.5606060606060606,00-0035640,16,1114.0,69.625,4.196102,16.26969,00-0035640,23,158.0,6.0,119,66,1114,69.625,19,8,0,0,0.0,0,0,8,16,119,7.4,32.3,WR,SEA,21.7
39,Michael Pittman Jr.,IND,38.7,00-0035640,WR,2023,0.9879518072289156,25,0.843125,60.02117,0.115,64.0,8.1,0,0.0,0,0,0.0,0,66,1114.0,8,0.0,0,0.0,0,0,0.0,0,66,992.0,5,2.0,5.5606060606060606,00-0035640,16,1114.0,69.625,4.196102,16.26969,00-0035640,23,158.0,6.0,119,66,1114,69.625,19,8,0,0,0.0,0,0,8,16,119,7.4,32.3,WR,SEA,21.7
40,DK Metcalf,PIT,38.7,00-0035640,WR,2023,0.9879518072289156,25,0.843125,60.02117,0.115,64.0,8.1,0,0.0,0,0,0.0,0,66,1114.0,8,0.0,0,0.0,0,0,0.0,0,66,992.0,5,2.0,5.5606060606060606,00-0035640,16,1114.0,69.625,4.196102,16.26969,00-0035640,23,158.0,6.0,119,66,1114,69.625,19,8,0,0,0.0,0,0,8,16,119,7.4,32.3,WR,SEA,21.7
40,DK Metcalf,PIT,38.7,00-0035640,WR,2023,0.9879518072289156,25,0.843125,60.02117,0.115,64.0,8.1,0,0.0,0,0,0.0,0,66,1114.0,8,0.0,0,0.0,0,0,0.0,0,66,992.0,5,2.0,5.5606060606060606,00-0035640,16,1114.0,69.625,4.196102,16.26969,00-0035640,23,158.0,6.0,119,66,1114,69.625,19,8,0,0,0.0,0,0,8,16,119,7.4,32.3,WR,SEA,21.7
41,Jaylen Waddle,MIA,39.0,00-0036613,WR,2023,0.9215686274509803,24,0.6699999999999999,41.30286,0.111,6.0,23.2,0,0.0,0,3,12.0,0,72,1014.0,4,0.0,0,0.0,0,4,12.0,0,58,744.0,2,0.0,5.847222222222222,00-0036613,15,1045.0,69.666664,4.5285435,16.132214,00-0036613,9,72.0,3.0,104,72,1014,72.42857142857143,12,4,3,12,0.8571428571428571,0,0,4,14,104,7.4,32.4,WR,MIA,18.9
44,Stefon Diggs,NE,42.3,00-0031588,WR,2023,1.0,29,0.8129411764705884,70.421844,0.08800000000000001,146.0,2.9,0,0.0,0,1,5.0,0,107,1183.0,8,1.0,1,13.0,0,3,8.0,1,47,496.0,3,0.0,3.7289719626168223,00-0031588,19,1256.0,66.10526,3.8537128,17.60085,00-0031588,17,186.0,6.0,161,107,1183,69.58823529411765,10,8,1,5,0.2941176470588235,0,1,8,17,161,9.5,32.3,WR,BUF,29.3
46,DeVonta Smith,PHI,45.7,00-0036912,WR,2023,0.9803921568627451,24,0.963125,49.690002,0.098,10.0,19.9,0,0.0,0,0,0.0,0,81,1066.0,7,1.0,0,0.0,0,1,1.0,0,68,833.0,8,0.0,3.6296296296296298,00-0036912,17,1214.0,71.411766,3.780737,19.88222,00-0036912,8,54.0,3.0,113,81,1066,66.625,14,7,0,0,0.0,0,1,7,16,113,7.1,30.9,WR,PHI,21.5
54,Amari Cooper,,55.7,00-0031544,WR,2023,0.9795918367346939,29,0.7806666666666667,154.63667,0.10099999999999999,4.0,25.8,0,0.0,0,0,0.0,0,72,1250.0,5,1.0,0,0.0,0,0,0.0,0,44,547.0,4,0.0,3.763888888888889,00-0031544,16,1309.0,81.8125,3.3716147,23.200829,00-0031544,16,110.0,2.0,130,72,1250,83.33333333333333,21,5,0,0,0.0,0,1,5,15,130,8.7,35.2,WR,CLE,21.7
59,George Pickens,DAL,61.7,00-0037247,WR,2023,1.0,22,0.8700000000000001,84.5303,0.008,52.0,9.4,0,0.0,0,3,18.0,0,63,1140.0,5,0.0,0,0.0,0,2,-6.0,0,59,900.0,3,1.0,6.158730158730159,00-0037247,18,1190.0,66.111115,3.4127874,17.908562,00-0037247,10,42.0,0.0,106,63,1140,67.05882352941177,22,5,3,18,1.0588235294117647,0,0,5,17,106,6.6,28.6,WR,PIT,21.8
60,Tee Higgins,CIN,62.0,00-0036410,WR,2023,0.8805970149253731,24,0.7383333333333333,96.186066,0.085,33.0,12.3,0,0.0,0,0,0.0,0,42,656.0,5,0.0,0,0.0,0,0,0.0,0,73,911.0,10,1.0,5.595238095238095,00-0036410,12,656.0,54.666668,4.0621963,11.902425,00-0036410,12,130.0,3.0,76,42,656,54.66666666666666,8,5,0,0,0.0,0,0,5,12,76,6.3,34.9,WR,CIN,12.8
63,Zay Flowers,BAL,63.3,00-0039064,WR,2023,0.9411764705882353,22,0.843125,44.117336,0.016,22.0,14.9,0,0.0,0,8,56.0,1,77,858.0,5,0.0,0,0.0,0,9,56.0,0,74,1059.0,4,0.0,5.025974025974026,00-0039064,18,1014.0,56.333332,3.759674,14.7247505,00-0039064,17,96.0,3.0,109,77,858,53.625,12,5,8,56,3.5,1,0,6,16,109,6.8,28.1,WR,BAL,22.9
64,Tank Dell,HU,63.3,00-0038977,WR,2023,0.6470588235294118,23,0.6563636363636364,95.831116,0.006,69.0,7.6,0,0.0,0,11,51.0,0,47,709.0,7,0.0,0,0.0,0,9,43.0,0,51,667.0,3,0.0,3.234042553191489,00-0038977,10,709.0,70.9,4.7384195,14.22505,00-0038977,9,88.0,3.0,152,94,1418,141.8,10,14,22,102,10.2,0,0,14,10,76,7.6,33.6,WR,HOU,13.3
64,Tank Dell,HU,63.3,00-0038977,WR,2023,0.6470588235294118,23,0.6563636363636364,95.831116,0.006,69.0,7.6,0,0.0,0,11,51.0,0,47,709.0,7,0.0,0,0.0,0,9,43.0,0,51,667.0,3,0.0,3.234042553191489,00-0038977,10,709.0,70.9,4.7384195,14.22505,00-0038977,9,88.0,3.0,152,94,1418,141.8,10,14,22,102,10.2,0,0,14,10,76,7.6,33.6,WR,HOU,13.3
67,Terry McLaurin,WAS,67.0,00-0035659,WR,2023,0.963855421686747,27,0.8517647058823531,34.8164,0.111,76.0,7.0,0,0.0,0,0,0.0,0,79,1002.0,4,0.0,0,0.0,0,2,2.0,0,82,1096.0,13,1.0,4.430379746835443,00-0035659,17,1002.0,58.941177,3.879794,15.423322,00-0035659,10,62.0,1.0,132,79,1002,58.94117647058823,15,4,0,0,0.0,0,0,4,17,132,7.8,35.4,WR,WAS,21.9
70,Rashee Rice,KC,70.3,00-0039067,WR,2023,0.9411764705882353,23,0.585,34.00296,0.006999999999999999,55.0,9.1,0,0.0,0,1,-3.0,0,79,938.0,7,1.0,0,0.0,0,1,1.0,0,24,288.0,2,0.0,8.278481012658228,00-0039067,20,1200.0,60.0,4.235095,14.437464,00-0039067,28,280.0,7.0,102,79,938,58.625,10,7,1,-3,-0.1875,0,1,7,16,102,6.4,35.2,WR,KC,17.0
74,Christian Kirk,HU,72.3,00-0034775,WR,2023,0.8585858585858586,26,0.7058333333333332,35.778725,0.086,47.0,10.1,1,-1.0,0,1,6.0,0,57,787.0,3,2.0,0,0.0,0,0,0.0,0,27,379.0,1,0.0,4.333333333333333,00-0034775,12,787.0,65.583336,3.945061,17.141104,00-0034775,6,32.0,0.0,85,57,787,65.58333333333333,13,3,1,6,0.5,0,2,3,12,85,7.1,35.9,WR,JAX,13.9
76,Keenan Allen,LAC,75.3,00-0030279,WR,2023,0.7861271676300579,31,0.89,134.73251,0.10099999999999999,76.0,7.0,1,49.0,1,2,6.0,0,108,1243.0,7,1.0,0,0.0,0,0,0.0,0,70,744.0,7,1.0,3.6666666666666665,00-0030279,13,1243.0,95.61539,4.0588017,23.166248,00-0030279,14,98.0,5.0,150,108,1243,95.6153846153846,19,7,2,6,0.4615384615384615,0,1,8,13,150,11.5,36.2,WR,LAC,24.4
77,Chris Godwin,TB,79.7,00-0033921,WR,2023,0.9043478260869565,27,0.8123529411764705,27.709337,0.096,84.0,6.4,0,0.0,0,4,38.0,1,83,1024.0,2,0.0,0,0.0,0,1,2.0,0,50,576.0,5,0.0,4.530120481927711,00-0033921,19,1109.0,58.36842,4.102522,14.686708,00-0033921,18,66.0,1.0,131,83,1024,60.23529411764706,14,2,4,38,2.235294117647059,1,0,3,17,131,7.7,32.6,WR,TB,23.6
78,Calvin Ridley,TEN,81.3,00-0034837,WR,2023,0.7472527472527473,28,0.8511764705882353,80.14441,0.09,26.0,13.9,0,0.0,0,9,23.0,0,76,1016.0,8,0.0,0,0.0,0,8,55.0,1,64,1017.0,4,1.0,2.5526315789473686,00-0034837,17,1016.0,59.764706,3.9584844,15.038735,00-0034837,28,160.0,6.0,137,76,1016,59.76470588235294,17,8,9,23,1.3529411764705883,0,0,8,17,137,8.1,35.9,WR,JAX,22.5
82,Jayden Reed,GB,85.7,00-0039146,WR,2023,0.9411764705882353,23,0.561875,45.226,0.008,50.0,9.7,0,0.0,0,11,119.0,2,64,793.0,8,0.0,0,0.0,0,20,163.0,1,55,857.0,6,1.0,5.234375,00-0039146,18,828.0,46.0,4.0895033,11.101087,00-0039146,19,180.0,5.0,95,64,793,49.5625,13,8,12,119,7.4375,2,0,10,16,95,5.9,33.1,WR,GB,16.9
83,Diontae Johnson,CLE,88.7,00-0035216,WR,2023,0.9285714285714286,27,0.7115384615384616,37.54603,0.08800000000000001,66.0,7.9,0,0.0,0,0,0.0,0,51,717.0,5,0.0,0,0.0,0,2,6.0,0,33,375.0,3,0.0,5.117647058823529,00-0035216,14,765.0,54.642857,3.361779,16.966625,00-0035216,13,82.0,4.0,87,51,710,54.61538461538461,10,5,0,0,0.0,0,0,5,13,87,6.7,28.6,WR,PIT,17.9
99,Jaxon Smith-Njigba,SEA,103.0,00-0038543,WR,2023,1.0,21,0.6482352941176471,17.482353,0.016,20.0,15.5,0,0.0,0,0,0.0,0,63,628.0,4,0.0,1,35.0,0,5,26.0,0,100,1130.0,6,0.0,5.809523809523809,00-0038543,17,628.0,36.941177,4.179315,9.045323,00-0038543,10,74.0,2.0,93,63,628,36.94117647058823,7,4,0,0,0.0,0,0,4,17,93,5.5,32.3,WR,SEA,16.9
100,Christian Watson,GB,103.3,00-0038124,WR,2023,0.6764705882352942,24,0.7688888888888888,62.417778,0.011000000000000001,34.0,12.1,0,0.0,0,4,11.0,0,28,422.0,5,0.0,0,0.0,0,4,23.0,0,29,620.0,2,1.0,3.75,00-0038124,11,442.0,40.18182,4.056824,10.243887,00-0038124,13,114.0,5.0,53,28,422,46.888888888888886,5,5,4,11,1.2222222222222223,0,0,5,9,53,5.9,33.1,WR,GB,9.4
102,Marquise Brown,KC,106.7,00-0035662,WR,2023,0.8674698795180723,26,0.8507142857142856,37.1559,0.027000000000000003,25.0,14.1,0,0.0,0,2,23.0,0,51,574.0,4,0.0,0,0.0,0,0,0.0,0,9,91.0,0,0.0,3.215686274509804,00-0035662,13,574.0,44.153847,3.0925832,14.316557,00-0035662,12,38.0,3.0,104,51,574,44.15384615384615,8,4,2,23,1.7692307692307692,0,0,4,13,104,8.0,32.2,WR,ARI,19.0
