game_id,opponent_team,receiving_yards,receiving_tds,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,fumbles_lost,rn,passing_yards_last5,passing_tds_last5,interceptions_last5,rushing_yards_last5,rushing_tds_last5,receiving_yards_last5,receiving_tds_last5,fumbles_lost_last5
2020_07_DET_ATL,DET,338.0,1,338.0,1,0.0,66.0,2,1.0,102,248.2,2.0,1.0,145.0,1.4,248.2,2.0,0.2
2020_08_IND_DET,DET,262.0,3,262.0,3,0.0,119.0,2,0.0,103,267.4,1.6,1.0,128.4,1.8,267.4,1.6,0.4
2020_09_DET_MIN,DET,220.0,3,220.0,3,0.0,275.0,2,0.0,104,271.8,1.8,1.0,100.4,1.8,271.8,1.8,0.4
2020_10_WAS_DET,DET,390.0,0,390.0,0,0.0,89.0,3,1.0,105,261.8,2.0,0.4,133.6,2.0,261.8,2.0,0.4
2020_11_DET_CAR,DET,258.0,1,258.0,1,2.0,116.0,1,0.0,106,290.6,1.6,0.2,118.6,2.0,290.6,1.6,0.6
2020_12_HOU_DET,DET,318.0,4,318.0,4,0.0,77.0,0,1.0,107,293.6,1.6,0.4,133.0,2.0,293.6,1.6,0.4
2020_13_DET_CHI,DET,267.0,1,267.0,1,0.0,140.0,3,1.0,108,289.6,2.2,0.4,135.2,1.6,289.6,2.2,0.4
2020_14_GB_DET,DET,290.0,3,290.0,3,0.0,120.0,1,0.0,109,290.6,1.8,0.4,139.4,1.8,290.6,1.8,0.6
2020_15_DET_TEN,DET,273.0,3,273.0,3,0.0,195.0,3,0.0,110,304.6,1.8,0.4,108.4,1.6,304.6,1.8,0.6
2020_16_TB_DET,DET,491.0,6,491.0,6,0.0,111.0,1,0.0,111,281.2,2.4,0.4,129.6,1.6,281.2,2.4,0.4
2020_17_MIN_DET,DET,405.0,3,405.0,3,0.0,125.0,2,0.0,112,327.8,3.4,0.0,128.6,1.6,327.8,3.4,0.4
2021_01_SF_DET,DET,319.0,2,319.0,2,0.0,131.0,2,2.0,113,345.2,3.2,0.0,138.2,2.0,345.2,3.2,0.2
2021_02_DET_GB,DET,255.0,4,255.0,4,0.0,96.0,1,0.0,114,355.6,3.4,0.0,136.4,1.8,355.6,3.4,0.4
2021_03_BAL_DET,DET,287.0,1,287.0,1,1.0,116.0,0,0.0,115,348.6,3.6,0.0,131.6,1.8,348.6,3.6,0.4
2021_04_DET_CHI,DET,209.0,0,209.0,0,1.0,188.0,3,0.0,116,351.4,3.2,0.2,115.8,1.2,351.4,3.2,0.4
2021_05_DET_MIN,DET,275.0,1,275.0,1,1.0,120.0,0,1.0,117,295.0,2.0,0.4,131.2,1.6,295.0,2.0,0.4
2021_06_CIN_DET,DET,278.0,4,278.0,4,1.0,142.0,0,0.0,118,269.0,1.6,0.6,130.2,1.2,269.0,1.6,0.6
2021_07_DET_LA,DET,334.0,3,334.0,3,0.0,47.0,0,0.0,119,260.8,2.0,0.8,132.4,0.8,260.8,2.0,0.2
2021_08_PHI_DET,DET,114.0,0,114.0,0,0.0,236.0,4,0.0,120,276.6,1.8,0.8,122.6,0.6,276.6,1.8,0.2
2021_10_DET_PIT,DET,242.0,1,242.0,1,1.0,145.0,0,2.0,121,242.0,1.6,0.6,146.6,1.4,242.0,1.6,0.2
2021_11_DET_CLE,DET,176.0,1,176.0,1,2.0,184.0,1,0.0,122,248.6,1.8,0.6,138.0,0.8,248.6,1.8,0.6
2021_12_CHI_DET,DET,317.0,1,317.0,1,1.0,68.0,0,0.0,123,228.8,1.8,0.8,150.8,1.0,228.8,1.8,0.4
2021_13_MIN_DET,DET,340.0,2,340.0,2,0.0,100.0,1,1.0,124,236.6,1.2,0.8,136.0,1.0,236.6,1.2,0.4
2021_14_DET_DEN,DET,179.0,2,179.0,2,0.0,184.0,3,0.0,125,237.8,1.0,0.8,146.6,1.2,237.8,1.0,0.6
2021_15_ARI_DET,DET,313.0,1,313.0,1,1.0,105.0,0,0.0,126,250.8,1.4,0.8,136.2,1.0,250.8,1.4,0.6
2021_16_DET_ATL,DET,215.0,1,215.0,1,0.0,47.0,1,1.0,127,265.0,1.4,0.8,128.2,1.0,265.0,1.4,0.2
2021_17_DET_SEA,DET,236.0,4,236.0,4,0.0,265.0,2,0.0,128,272.8,1.4,0.4,100.8,1.0,272.8,1.4,0.4
2021_18_GB_DET,DET,272.0,3,272.0,3,2.0,122.0,1,1.0,129,256.6,2.0,0.2,140.2,1.4,256.6,2.0,0.4
2022_01_PHI_DET,DET,243.0,0,243.0,0,0.0,216.0,4,0.0,130,243.0,2.2,0.6,144.6,1.4,243.0,2.2,0.4
2022_02_WAS_DET,DET,337.0,3,337.0,3,1.0,88.0,1,0.0,131,255.8,1.8,0.6,151.0,1.6,255.8,1.8,0.4
2022_03_DET_MIN,DET,260.0,2,260.0,2,0.0,123.0,2,1.0,132,260.6,2.2,0.6,147.6,1.8,260.6,2.2,0.4
2022_04_SEA_DET,DET,320.0,2,320.0,2,0.0,235.0,3,0.0,133,269.6,2.4,0.6,162.8,2.0,269.6,2.4,0.4
2022_05_DET_NE,DET,188.0,1,188.0,1,1.0,176.0,0,0.0,134,286.4,2.0,0.6,156.8,2.2,286.4,2.0,0.4
2022_07_DET_DAL,DET,207.0,1,207.0,1,0.0,139.0,2,1.0,135,269.6,1.6,0.4,167.6,2.0,269.6,1.6,0.2
2022_08_MIA_DET,DET,382.0,3,382.0,3,0.0,107.0,1,1.0,136,262.4,1.8,0.4,152.2,1.6,262.4,1.8,0.4
2022_09_GB_DET,DET,291.0,1,291.0,1,3.0,106.0,0,0.0,137,271.4,1.8,0.2,156.0,1.6,271.4,1.8,0.6
2022_10_DET_CHI,DET,167.0,2,167.0,2,1.0,258.0,2,0.0,138,277.6,1.6,0.8,152.6,1.2,277.6,1.6,0.4
2022_11_DET_NYG,DET,341.0,1,341.0,1,2.0,89.0,2,1.0,139,247.0,1.6,1.0,157.2,1.0,247.0,1.6,0.4
2022_12_BUF_DET,DET,253.0,2,253.0,2,1.0,164.0,1,0.0,140,277.6,1.6,1.2,139.8,1.4,277.6,1.6,0.6
2022_13_JAX_DET,DET,185.0,1,185.0,1,0.0,95.0,0,1.0,141,286.8,1.8,1.4,144.8,1.2,286.8,1.8,0.4
2022_14_MIN_DET,DET,425.0,2,425.0,2,0.0,22.0,1,2.0,142,247.4,1.4,1.4,142.4,1.0,247.4,1.4,0.4
2022_15_DET_NYJ,DET,317.0,2,317.0,2,1.0,50.0,0,0.0,143,274.2,1.6,0.8,125.6,1.2,274.2,1.6,0.8
2022_16_DET_CAR,DET,250.0,1,250.0,1,0.0,320.0,3,0.0,144,304.2,1.6,0.8,84.0,0.8,304.2,1.6,0.8
2022_17_CHI_DET,DET,75.0,1,75.0,1,1.0,200.0,0,1.0,145,286.0,1.6,0.4,130.2,1.0,286.0,1.6,0.6
2022_18_DET_GB,DET,205.0,1,205.0,1,1.0,103.0,0,1.0,146,250.4,1.4,0.4,137.4,0.8,250.4,1.4,0.8
2023_01_DET_KC,DET,226.0,2,226.0,2,1.0,90.0,0,0.0,147,254.4,1.4,0.6,139.0,0.8,254.4,1.4,0.8
2023_02_SEA_DET,DET,328.0,2,328.0,2,0.0,82.0,2,0.0,148,214.6,1.4,0.8,152.6,0.6,214.6,1.4,0.4
2023_03_ATL_DET,DET,201.0,0,201.0,0,0.0,44.0,0,1.0,149,216.8,1.4,0.6,159.0,1.0,216.8,1.4,0.4
2023_04_DET_GB,DET,246.0,1,246.0,1,2.0,27.0,1,0.0,150,207.0,1.2,0.6,103.8,0.4,207.0,1.2,0.6
2023_05_CAR_DET,DET,247.0,3,247.0,3,2.0,99.0,0,1.0,151,241.2,1.2,0.8,69.2,0.6,241.2,1.2,0.4
2023_06_DET_TB,DET,206.0,0,206.0,0,1.0,46.0,0,0.0,152,249.6,1.6,1.0,68.4,0.6,249.6,1.6,0.4
2023_07_DET_BAL,DET,357.0,3,357.0,3,0.0,146.0,2,1.0,153,245.6,1.2,1.0,59.6,0.6,245.6,1.2,0.4
2023_08_LV_DET,DET,126.0,0,126.0,0,1.0,80.0,1,0.0,154,251.4,1.4,1.0,72.4,0.6,251.4,1.4,0.6
2023_10_DET_LAC,DET,323.0,4,323.0,4,1.0,98.0,1,0.0,155,236.4,1.4,1.2,79.6,0.8,236.4,1.4,0.4
2023_11_CHI_DET,DET,169.0,1,169.0,1,0.0,183.0,1,1.0,156,251.8,2.0,1.0,93.8,0.8,251.8,2.0,0.4
2023_12_GB_DET,DET,268.0,3,268.0,3,0.0,109.0,0,0.0,157,236.2,1.6,0.6,110.6,1.0,236.2,1.6,0.4
2023_13_DET_NO,DET,267.0,1,267.0,1,1.0,113.0,3,1.0,158,248.6,2.2,0.4,123.2,1.0,248.6,2.2,0.4
2023_14_DET_CHI,DET,223.0,1,223.0,1,0.0,142.0,2,0.0,159,230.6,1.8,0.6,116.6,1.2,230.6,1.8,0.4
2023_15_DEN_DET,DET,223.0,1,223.0,1,0.0,83.0,1,1.0,160,250.0,2.0,0.4,129.0,1.4,250.0,2.0,0.4
2023_16_DET_MIN,DET,411.0,2,411.0,2,4.0,17.0,1,0.0,161,230.0,1.4,0.2,126.0,1.4,230.0,1.4,0.6
2023_17_DET_DAL,DET,345.0,2,345.0,2,1.0,61.0,0,0.0,162,278.4,1.6,1.0,92.8,1.4,278.4,1.6,0.4
2023_18_MIN_DET,DET,396.0,2,396.0,2,2.0,89.0,0,0.0,163,293.8,1.4,1.2,83.2,1.4,293.8,1.4,0.4
2024_01_LA_DET,DET,317.0,1,317.0,1,1.0,83.0,1,0.0,164,319.6,1.6,1.4,78.4,0.8,319.6,1.6,0.2
2024_02_TB_DET,DET,185.0,1,185.0,1,1.0,70.0,1,0.0,165,338.4,1.6,1.6,66.6,0.6,338.4,1.6,0.2
2024_03_DET_ARI,DET,207.0,1,207.0,1,1.0,77.0,0,0.0,166,330.8,1.6,1.8,64.0,0.6,330.8,1.6,0.0
2024_04_SEA_DET,DET,395.0,1,395.0,1,1.0,133.0,3,1.0,167,290.0,1.4,1.2,76.0,0.4,290.0,1.4,0.0
2024_06_DET_DAL,DET,224.0,0,224.0,0,3.0,53.0,0,2.0,168,300.0,1.2,1.2,90.4,1.0,300.0,1.2,0.2
2024_07_DET_MIN,DET,259.0,1,259.0,1,1.0,139.0,1,0.0,169,265.6,0.8,1.4,83.2,1.0,265.6,0.8,0.6
2024_08_TEN_DET,DET,266.0,1,266.0,1,2.0,158.0,1,2.0,170,254.0,0.8,1.4,94.4,1.0,254.0,0.8,0.6
2024_09_DET_GB,DET,273.0,0,273.0,0,1.0,138.0,1,0.0,171,270.2,0.8,1.6,112.0,1.0,270.2,0.8,1.0
2024_10_DET_HOU,DET,232.0,1,232.0,1,2.0,56.0,1,0.0,172,283.4,0.6,1.6,124.2,1.2,283.4,0.6,1.0
2024_11_JAX_DET,DET,138.0,0,138.0,0,1.0,41.0,0,0.0,173,250.8,0.6,1.8,108.8,0.8,250.8,0.6,0.8
2024_12_DET_IND,DET,172.0,0,172.0,0,0.0,96.0,0,0.0,174,233.6,0.6,1.4,106.4,0.8,233.6,0.6,0.4
2024_13_CHI_DET,DET,256.0,3,256.0,3,0.0,78.0,0,0.0,175,216.2,0.4,1.2,97.8,0.6,216.2,0.4,0.4
2024_14_GB_DET,DET,206.0,1,206.0,1,0.0,99.0,3,1.0,176,214.2,0.8,0.8,81.8,0.4,214.2,0.8,0.0
2024_15_BUF_DET,DET,362.0,2,362.0,2,0.0,197.0,4,0.0,177,200.8,1.0,0.6,74.0,0.8,200.8,1.0,0.2
2024_16_DET_CHI,DET,334.0,2,334.0,2,0.0,59.0,0,2.0,178,226.8,1.2,0.2,102.2,1.4,226.8,1.2,0.2
2024_17_DET_SF,DET,412.0,3,412.0,3,2.0,75.0,2,0.0,179,266.0,1.6,0.0,105.8,1.4,266.0,1.6,0.6
2024_18_MIN_DET,DET,166.0,0,166.0,0,0.0,120.0,0,0.0,180,314.0,2.2,0.4,101.6,1.8,314.0,2.2,0.6
2014_01_GB_SEA,GB,191.0,2,191.0,2,0.0,207.0,2,0.0,1,,,,,,,,
2014_02_NYJ_GB,GB,176.0,1,176.0,1,1.0,110.0,2,0.0,2,191.0,2.0,0.0,207.0,2.0,191.0,2.0,0.0
2014_03_GB_DET,GB,246.0,0,246.0,0,2.0,115.0,1,1.0,3,183.5,1.5,0.5,158.5,2.0,183.5,1.5,0.0
2014_04_GB_CHI,GB,265.0,2,265.0,2,2.0,235.0,0,0.0,4,204.33333333333334,1.0,1.0,144.0,1.6666666666666667,204.33333333333334,1.0,0.3333333333333333
2014_05_MIN_GB,GB,222.0,0,222.0,0,2.0,111.0,1,1.0,5,219.5,1.25,1.25,166.75,1.25,219.5,1.25,0.25
2014_06_GB_MIA,GB,244.0,2,244.0,2,2.0,112.0,1,1.0,6,220.0,1.0,1.4,155.6,1.2,220.0,1.0,0.4
2014_07_CAR_GB,GB,248.0,2,248.0,2,1.0,108.0,0,0.0,7,230.6,1.0,1.8,136.6,1.0,230.6,1.0,0.6
2014_08_GB_NO,GB,311.0,3,311.0,3,0.0,193.0,2,1.0,8,245.0,1.2,1.8,136.2,0.6,245.0,1.2,0.6
2014_10_CHI_GB,GB,283.0,1,283.0,1,2.0,55.0,0,1.0,9,258.0,1.8,1.4,151.8,0.8,258.0,1.8,0.6
2014_11_PHI_GB,GB,346.0,2,346.0,2,2.0,109.0,0,2.0,10,261.6,1.6,1.4,115.8,0.8,261.6,1.6,0.8
2014_12_GB_MIN,GB,210.0,2,210.0,2,1.0,112.0,0,0.0,11,286.4,2.0,1.4,115.4,0.6,286.4,2.0,1.0
2014_13_NE_GB,GB,245.0,2,245.0,2,0.0,84.0,1,0.0,12,279.6,2.0,1.2,115.4,0.4,279.6,2.0,0.8
2014_14_ATL_GB,GB,375.0,4,375.0,4,1.0,91.0,1,0.0,13,279.0,2.0,1.0,110.6,0.6,279.0,2.0,0.8
2014_15_GB_BUF,GB,158.0,0,158.0,0,1.0,113.0,0,0.0,14,291.8,2.2,1.2,90.2,0.4,291.8,2.2,0.6
2014_16_GB_TB,GB,147.0,0,147.0,0,1.0,16.0,0,0.0,15,266.8,2.0,1.0,101.8,0.4,266.8,2.0,0.4
2014_17_DET_GB,GB,217.0,3,217.0,3,0.0,111.0,0,1.0,16,227.0,1.6,0.8,83.2,0.4,227.0,1.6,0.0
2015_01_GB_CHI,GB,225.0,1,225.0,1,1.0,189.0,1,0.0,17,228.4,1.8,0.6,83.0,0.4,228.4,1.8,0.2
2015_02_SEA_GB,GB,206.0,2,206.0,2,1.0,119.0,0,1.0,18,224.4,1.6,0.8,104.0,0.4,224.4,1.6,0.2
2015_03_KC_GB,GB,290.0,1,290.0,1,1.0,75.0,3,0.0,19,190.6,1.2,0.8,109.6,0.2,190.6,1.2,0.4
2015_04_GB_SF,GB,160.0,0,160.0,0,1.0,77.0,0,0.0,20,217.0,1.4,0.8,102.0,0.8,217.0,1.4,0.4
2015_05_STL_GB,GB,161.0,1,161.0,1,4.0,191.0,0,0.0,21,219.6,1.4,0.8,114.2,0.8,219.6,1.4,0.4
2015_06_SD_GB,GB,503.0,2,503.0,2,0.0,60.0,0,1.0,22,208.4,1.0,1.6,130.2,0.8,208.4,1.0,0.2
2015_08_GB_DEN,GB,340.0,0,340.0,0,1.0,160.0,3,0.0,23,264.0,1.2,1.4,104.4,0.6,264.0,1.2,0.4
2015_09_GB_CAR,GB,297.0,3,297.0,3,1.0,130.0,1,0.0,24,290.8,0.8,1.4,112.6,1.2,290.8,0.8,0.2
2015_10_DET_GB,GB,242.0,2,242.0,2,1.0,45.0,0,0.0,25,292.2,1.2,1.4,123.6,0.8,292.2,1.2,0.2
2015_11_GB_MIN,GB,296.0,1,296.0,1,0.0,94.0,1,1.0,26,308.6,1.6,1.4,117.2,0.8,308.6,1.6,0.2
2015_12_CHI_GB,GB,200.0,1,200.0,1,0.0,101.0,1,0.0,27,335.6,1.6,0.6,97.8,1.0,335.6,1.6,0.4
2015_13_GB_DET,GB,220.0,2,220.0,2,0.0,101.0,0,1.0,28,275.0,1.4,0.6,106.0,1.2,275.0,1.4,0.2
2015_14_DAL_GB,GB,114.0,0,114.0,0,1.0,171.0,1,0.0,29,251.0,1.8,0.4,94.2,0.6,251.0,1.8,0.4
2015_15_GB_OAK,GB,276.0,2,276.0,2,2.0,120.0,0,0.0,30,214.4,1.2,0.4,102.4,0.6,214.4,1.2,0.4
2015_16_GB_ARI,GB,269.0,2,269.0,2,1.0,121.0,1,1.0,31,221.2,1.2,0.6,117.4,0.6,221.2,1.2,0.4
2015_17_MIN_GB,GB,99.0,0,99.0,0,1.0,151.0,1,0.0,32,215.8,1.4,0.8,122.8,0.6,215.8,1.4,0.4
2016_01_GB_JAX,GB,320.0,1,320.0,1,1.0,48.0,1,0.0,33,195.6,1.2,1.0,132.8,0.6,195.6,1.2,0.4
2016_02_GB_MIN,GB,286.0,2,286.0,2,0.0,30.0,0,0.0,34,215.6,1.0,1.2,122.2,0.8,215.6,1.0,0.2
2016_03_DET_GB,GB,385.0,3,385.0,3,1.0,50.0,0,0.0,35,250.0,1.4,1.0,94.0,0.6,250.0,1.4,0.2
2016_05_NYG_GB,GB,199.0,1,199.0,1,0.0,43.0,0,1.0,36,271.8,1.6,0.8,80.0,0.6,271.8,1.6,0.2
2016_06_DAL_GB,GB,247.0,3,247.0,3,1.0,191.0,0,1.0,37,257.8,1.4,0.6,64.4,0.4,257.8,1.4,0.2
2016_07_CHI_GB,GB,130.0,0,130.0,0,2.0,69.0,0,0.0,38,287.4,2.0,0.6,72.4,0.2,287.4,2.0,0.4
2016_08_GB_ATL,GB,288.0,3,288.0,3,0.0,90.0,1,0.0,39,249.4,1.8,0.8,76.6,0.0,249.4,1.8,0.4
2016_09_IND_GB,GB,281.0,1,281.0,1,2.0,85.0,2,0.0,40,249.8,2.0,0.8,88.6,0.2,249.8,2.0,0.4
2016_10_GB_TEN,GB,305.0,5,305.0,5,0.0,154.0,1,0.0,41,229.0,1.6,1.0,95.6,0.6,229.0,1.6,0.4
2016_11_GB_WAS,GB,375.0,3,375.0,3,0.0,151.0,3,0.0,42,250.2,2.4,1.0,117.8,0.8,250.2,2.4,0.2
2016_12_GB_PHI,GB,254.0,0,254.0,0,1.0,81.0,1,0.0,43,275.8,2.4,0.8,109.8,1.4,275.8,2.4,0.0
2016_13_HOU_GB,GB,210.0,2,202.0,2,0.0,123.0,0,1.0,44,300.6,2.4,0.6,112.2,1.6,300.6,2.4,0.0
2016_14_SEA_GB,GB,240.0,1,240.0,1,5.0,136.0,0,1.0,45,283.4,2.2,0.6,118.8,1.4,285.0,2.2,0.2
2016_15_GB_CHI,GB,362.0,2,362.0,2,3.0,95.0,1,1.0,46,275.2,2.2,1.2,129.0,1.0,276.8,2.2,0.4
2016_16_MIN_GB,GB,382.0,3,382.0,3,0.0,93.0,0,1.0,47,286.6,1.6,1.8,117.2,1.0,288.2,1.6,0.6
2016_17_GB_DET,GB,347.0,2,347.0,2,1.0,76.0,1,0.0,48,288.0,1.6,1.8,105.6,0.4,289.6,1.6,0.8
2017_01_SEA_GB,GB,158.0,0,158.0,0,0.0,90.0,0,1.0,49,306.6,2.0,1.8,104.6,0.4,308.2,2.0,0.8
2017_02_GB_ATL,GB,252.0,1,252.0,1,0.0,141.0,2,0.0,50,297.8,1.6,1.8,98.0,0.4,297.8,1.6,0.8
2017_03_CIN_GB,GB,212.0,2,212.0,2,0.0,110.0,0,0.0,51,300.2,1.6,0.8,99.0,0.8,300.2,1.6,0.6
2017_04_CHI_GB,GB,218.0,1,218.0,1,2.0,103.0,1,2.0,52,270.2,1.6,0.2,102.0,0.6,270.2,1.6,0.4
2017_05_GB_DAL,GB,251.0,3,251.0,3,1.0,163.0,1,1.0,53,237.4,1.2,0.6,104.0,0.8,237.4,1.2,0.6
2017_06_GB_MIN,GB,239.0,1,239.0,1,1.0,112.0,1,1.0,54,218.2,1.4,0.6,121.4,0.8,218.2,1.4,0.8
2017_07_NO_GB,GB,331.0,1,331.0,1,2.0,161.0,2,0.0,55,234.4,1.6,0.8,125.8,1.0,234.4,1.6,0.8
2017_09_DET_GB,GB,361.0,2,361.0,2,0.0,64.0,1,1.0,56,250.2,1.6,1.2,129.8,1.0,250.2,1.6,0.8
2017_10_GB_CHI,GB,295.0,1,297.0,1,0.0,55.0,0,0.0,57,280.0,1.6,1.2,120.6,1.2,280.0,1.6,1.0
2017_11_BAL_GB,GB,183.0,1,183.0,1,1.0,58.0,1,0.0,58,295.8,1.6,0.8,111.0,1.0,295.4,1.6,0.6
2017_12_GB_PIT,GB,351.0,4,351.0,4,2.0,121.0,0,1.0,59,282.2,1.2,0.8,90.0,1.0,281.8,1.2,0.4
2017_13_TB_GB,GB,270.0,2,270.0,2,0.0,165.0,0,1.0,60,304.6,1.8,1.0,91.8,0.8,304.2,1.8,0.4
2017_14_GB_CLE,GB,214.0,3,214.0,3,2.0,136.0,0,0.0,61,292.4,2.0,0.6,92.6,0.4,292.0,2.0,0.6
2017_15_GB_CAR,GB,242.0,4,242.0,4,0.0,151.0,0,0.0,62,263.0,2.2,1.0,107.0,0.2,262.6,2.2,0.4
2017_16_MIN_GB,GB,139.0,1,139.0,1,0.0,112.0,0,0.0,63,252.0,2.8,1.0,126.2,0.2,252.0,2.8,0.4
2017_17_GB_DET,GB,323.0,3,323.0,3,0.0,51.0,1,0.0,64,243.2,2.8,0.8,137.0,0.0,243.2,2.8,0.4
2018_01_CHI_GB,GB,171.0,0,171.0,0,0.0,139.0,1,1.0,65,237.6,2.6,0.4,123.0,0.2,237.6,2.6,0.2
2018_02_MIN_GB,GB,425.0,4,425.0,4,1.0,68.0,0,0.0,66,217.8,2.2,0.4,117.8,0.4,217.8,2.2,0.2
2018_03_GB_WAS,GB,220.0,2,220.0,2,1.0,166.0,2,0.0,67,260.0,2.4,0.2,104.2,0.4,260.0,2.4,0.2
2018_04_BUF_GB,GB,151.0,0,151.0,0,2.0,58.0,0,1.0,68,255.6,2.0,0.4,107.2,0.8,255.6,2.0,0.2
2018_05_GB_DET,GB,183.0,2,183.0,2,0.0,94.0,2,0.0,69,258.0,1.8,0.8,96.4,0.8,258.0,1.8,0.4
2018_06_SF_GB,GB,245.0,2,245.0,2,1.0,174.0,1,1.0,70,230.0,1.6,0.8,105.0,1.0,230.0,1.6,0.4
2018_08_GB_LA,GB,307.0,3,307.0,3,0.0,135.0,0,0.0,71,244.8,2.0,1.0,112.0,1.0,244.8,2.0,0.4
2018_09_GB_NE,GB,331.0,1,331.0,1,0.0,123.0,3,0.0,72,221.2,1.8,0.8,125.4,1.0,221.2,1.8,0.4
2018_10_MIA_GB,GB,213.0,0,213.0,0,1.0,131.0,0,1.0,73,243.4,1.6,0.6,116.8,1.2,243.4,1.6,0.4
2018_11_GB_SEA,GB,225.0,2,225.0,2,0.0,173.0,1,1.0,74,255.8,1.6,0.4,131.4,1.2,255.8,1.6,0.4
2018_12_GB_MIN,GB,342.0,3,342.0,3,0.0,91.0,0,0.0,75,264.2,1.6,0.4,147.2,1.0,264.2,1.6,0.6
2018_13_ARI_GB,GB,149.0,0,149.0,0,0.0,182.0,2,0.0,76,283.6,1.8,0.2,130.6,0.8,283.6,1.8,0.4
2018_14_ATL_GB,GB,262.0,3,262.0,3,1.0,107.0,0,0.0,77,252.0,1.2,0.2,140.0,1.2,252.0,1.2,0.4
2018_15_GB_CHI,GB,235.0,2,235.0,2,0.0,100.0,1,1.0,78,238.2,1.6,0.4,136.8,0.6,238.2,1.6,0.4
2018_16_GB_NYJ,GB,341.0,3,341.0,3,0.0,47.0,1,0.0,79,242.6,2.0,0.2,130.6,0.8,242.6,2.0,0.4
2018_17_DET_GB,GB,274.0,3,274.0,3,0.0,130.0,1,0.0,80,265.8,2.2,0.2,105.4,0.8,265.8,2.2,0.2
2019_01_GB_CHI,GB,228.0,0,228.0,0,1.0,46.0,0,0.0,81,252.2,2.2,0.2,113.2,1.0,252.2,2.2,0.2
2019_02_MIN_GB,GB,230.0,1,230.0,1,2.0,198.0,1,2.0,82,268.0,2.2,0.4,86.0,0.6,268.0,2.2,0.2
2019_03_DEN_GB,GB,213.0,0,213.0,0,1.0,149.0,2,2.0,83,261.6,1.8,0.6,104.2,0.8,261.6,1.8,0.6
2019_04_PHI_GB,GB,160.0,3,160.0,3,0.0,176.0,2,0.0,84,257.2,1.4,0.8,114.0,1.0,257.2,1.4,0.8
2019_05_GB_DAL,GB,463.0,2,463.0,2,3.0,122.0,1,0.0,85,221.0,1.4,0.8,139.8,1.2,221.0,1.4,0.8
2019_06_DET_GB,GB,265.0,0,265.0,0,0.0,56.0,1,0.0,86,258.8,1.2,1.4,138.2,1.2,258.8,1.2,0.8
2019_07_OAK_GB,GB,329.0,3,329.0,3,1.0,155.0,0,0.0,87,266.2,1.2,1.2,140.2,1.4,266.2,1.2,0.8
2019_08_GB_KC,GB,267.0,2,267.0,2,0.0,88.0,1,1.0,88,286.0,1.6,1.0,131.6,1.2,286.0,1.6,0.4
2019_09_GB_LAC,GB,294.0,0,294.0,0,0.0,159.0,2,0.0,89,296.8,2.0,0.8,119.4,1.0,296.8,2.0,0.2
2019_10_CAR_GB,GB,307.0,1,307.0,1,1.0,120.0,1,1.0,90,323.6,1.4,0.8,116.0,1.0,323.6,1.4,0.2
2019_12_GB_SF,GB,253.0,2,253.0,2,0.0,112.0,2,0.0,91,292.4,1.2,0.4,115.6,1.0,292.4,1.2,0.4
2019_13_GB_NYG,GB,240.0,1,240.0,1,3.0,95.0,0,0.0,92,290.0,1.6,0.4,126.8,1.2,290.0,1.6,0.4
2019_14_WAS_GB,GB,170.0,1,170.0,1,1.0,121.0,1,0.0,93,272.2,1.2,0.8,114.8,1.2,272.2,1.2,0.4
2019_15_CHI_GB,GB,334.0,1,334.0,1,2.0,96.0,0,0.0,94,252.8,1.0,1.0,121.4,1.2,252.8,1.0,0.2
2019_16_GB_MIN,GB,122.0,1,122.0,1,1.0,57.0,0,0.0,95,260.8,1.2,1.4,108.8,0.8,260.8,1.2,0.2
2019_17_GB_DET,GB,141.0,1,141.0,1,1.0,171.0,1,0.0,96,223.8,1.2,1.4,96.2,0.6,223.8,1.2,0.0
2020_01_GB_MIN,GB,259.0,2,259.0,2,1.0,134.0,2,0.0,97,201.4,1.0,1.6,108.0,0.4,201.4,1.0,0.0
2020_02_DET_GB,GB,244.0,2,244.0,2,1.0,89.0,1,0.0,98,205.2,1.2,1.2,115.8,0.8,205.2,1.2,0.0
2020_03_GB_NO,GB,288.0,3,288.0,3,0.0,122.0,0,1.0,99,220.0,1.4,1.2,109.4,0.8,220.0,1.4,0.0
2020_04_ATL_GB,GB,285.0,0,285.0,0,0.0,78.0,2,0.0,100,210.8,1.8,0.8,114.6,0.8,210.8,1.8,0.2
2020_06_GB_TB,GB,166.0,2,166.0,2,0.0,158.0,2,0.0,101,243.4,1.6,0.6,118.8,1.2,243.4,1.6,0.2
2020_07_GB_HOU,GB,309.0,2,309.0,2,0.0,79.0,0,1.0,102,248.4,1.8,0.4,116.2,1.4,248.4,1.8,0.2
2020_08_MIN_GB,GB,160.0,1,160.0,1,0.0,173.0,3,0.0,103,258.4,1.8,0.2,105.2,1.0,258.4,1.8,0.4
2020_09_GB_SF,GB,291.0,1,291.0,1,1.0,55.0,1,1.0,104,241.6,1.6,0.0,122.0,1.4,241.6,1.6,0.4
2020_10_JAX_GB,GB,169.0,1,169.0,1,1.0,109.0,0,0.0,105,242.2,1.2,0.2,108.6,1.6,242.2,1.2,0.4
2020_11_GB_IND,GB,288.0,3,288.0,3,1.0,140.0,0,1.0,106,219.0,1.4,0.4,114.8,1.2,219.0,1.4,0.4
